@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute class {0,1}
@data
0.0197462,3.0,1.0,1.0,11.1186,1.0,2.0,2.0,6.0,11.0,15.0,18.0,34.0,51.0,95.0,0
0.0394922,2.0,1.0,1.0,10.1167,2.0,3.0,4.0,5.0,8.0,12.0,24.0,34.0,51.0,103.0,0
0.0394922,3.0,1.0,1.0,10.5522,2.0,4.0,4.0,5.0,10.0,12.0,24.0,35.0,51.0,106.0,0
0.0394922,3.0,1.0,1.0,11.8886,2.0,3.0,5.0,7.0,10.0,16.0,16.0,33.0,53.0,101.0,0
0.059238,2.0,1.0,1.0,10.0774,3.0,3.0,5.0,6.0,11.0,15.0,18.0,35.0,53.0,101.0,0
0.059238,2.0,1.0,1.0,10.4127,1.0,2.0,3.0,5.0,10.0,15.0,18.0,33.0,53.0,98.0,0
151.67,12.0,1.0,830.0,10.4901,3.0,3.0,4.0,7.0,11.0,15.0,18.0,34.0,52.0,101.0,0
805.654,12.0,1.0,3412.0,11.5551,3.0,4.0,5.0,7.0,11.0,15.0,17.0,35.0,53.0,101.0,0
1.42481,11.0,231.0,1915.0,17.2968,1.0,2.0,2.0,4.0,5.0,10.0,20.0,28.0,53.0,95.0,0
0.0197462,1.0,1.0,1.0,10.1535,2.0,2.0,3.0,5.0,7.0,11.0,20.0,34.0,51.0,97.0,0
0.0197462,2.0,1.0,1.0,10.2705,1.0,3.0,4.0,4.0,6.0,11.0,20.0,32.0,52.0,97.0,0
0.0394922,2.0,1.0,1.0,11.1731,2.0,3.0,3.0,5.0,6.0,11.0,20.0,34.0,51.0,97.0,0
0.0394922,2.0,4.0,1.0,11.7372,2.0,2.0,2.0,2.0,5.0,7.0,16.0,30.0,56.0,96.0,0
0.0197462,1.0,1.0,1.0,11.0792,1.0,1.0,2.0,2.0,7.0,10.0,11.0,27.0,59.0,100.0,0
0.0197462,2.0,1.0,1.0,11.6101,2.0,2.0,2.0,3.0,6.0,9.0,14.0,28.0,57.0,99.0,0
0.0394922,2.0,1.0,1.0,10.2627,2.0,2.0,2.0,2.0,4.0,7.0,16.0,30.0,56.0,96.0,0
0.0394922,3.0,1.0,1.0,10.3752,2.0,2.0,3.0,3.0,6.0,9.0,15.0,27.0,57.0,99.0,0
0.059238,2.0,1.0,1.0,11.0298,1.0,1.0,3.0,4.0,5.0,10.0,13.0,27.0,57.0,99.0,0
0.0197462,2.0,5.0,1.0,12.267,1.0,1.0,1.0,1.0,6.0,9.0,19.0,30.0,58.0,118.0,0
0.0197462,1.0,1.0,1.0,10.1445,3.0,3.0,3.0,4.0,5.0,9.0,15.0,32.0,55.0,110.0,0
0.0197462,1.0,1.0,1.0,11.1761,3.0,3.0,3.0,4.0,5.0,9.0,15.0,32.0,55.0,110.0,0
0.0197462,2.0,1.0,1.0,11.0102,1.0,1.0,1.0,4.0,5.0,9.0,15.0,32.0,55.0,109.0,0
0.0394922,2.0,2.0,1.0,10.6823,3.0,3.0,3.0,4.0,5.0,9.0,15.0,32.0,55.0,110.0,0
0.0197462,1.0,2.0,1.0,10.8353,2.0,3.0,4.0,4.0,5.0,8.0,21.0,33.0,55.0,119.0,0
0.0197462,1.0,1.0,1.0,10.8914,1.0,2.0,3.0,9.0,12.0,17.0,23.0,35.0,61.0,116.0,0
0.0197462,2.0,1.0,1.0,10.364,2.0,4.0,4.0,4.0,5.0,7.0,22.0,36.0,55.0,119.0,0
0.0197462,2.0,1.0,1.0,11.0523,2.0,5.0,8.0,9.0,12.0,15.0,23.0,37.0,60.0,116.0,0
0.0394922,2.0,1.0,1.0,13.2918,1.0,1.0,1.0,3.0,9.0,17.0,20.0,35.0,62.0,117.0,0
0.059238,2.0,1.0,1.0,10.2196,2.0,2.0,4.0,4.0,5.0,8.0,22.0,36.0,55.0,119.0,0
0.059238,2.0,1.0,1.0,10.7537,6.0,7.0,7.0,11.0,13.0,15.0,26.0,37.0,59.0,119.0,0
0.0789836,2.0,1.0,1.0,10.6436,5.0,7.0,7.0,11.0,13.0,15.0,26.0,37.0,60.0,119.0,0
271.099,12.0,1.0,832.0,12.7239,4.0,6.0,8.0,11.0,13.0,14.0,24.0,37.0,60.0,117.0,0
271.099,12.0,1.0,6554.0,0.0,2.0,3.0,4.0,4.0,5.0,7.0,21.0,33.0,55.0,119.0,0
0.0197462,7.0,4173.0,116.0,19.3291,3.0,3.0,5.0,10.0,13.0,16.0,27.0,37.0,60.0,115.0,0
0.0197462,2.0,2.0,1.0,11.4102,5.0,6.0,8.0,11.0,13.0,15.0,26.0,37.0,59.0,119.0,0
0.0197462,1.0,1.0,1.0,11.0071,1.0,1.0,1.0,5.0,6.0,19.0,28.0,39.0,72.0,115.0,0
0.0394922,2.0,1.0,1.0,10.8467,4.0,5.0,10.0,11.0,13.0,15.0,26.0,37.0,59.0,118.0,0
0.0394922,2.0,1.0,1.0,11.1028,3.0,3.0,5.0,10.0,13.0,16.0,27.0,37.0,60.0,115.0,0
4.98385,12.0,1.0,182.0,10.3969,1.0,1.0,1.0,3.0,8.0,20.0,24.0,34.0,72.0,115.0,0
68.6655,8.0,1.0,9.0,0.0,5.0,6.0,7.0,11.0,13.0,15.0,26.0,37.0,59.0,119.0,0
215.231,11.0,18.0,4735.0,13.2341,3.0,3.0,5.0,10.0,13.0,15.0,27.0,37.0,60.0,116.0,0
566.072,12.0,1.0,4810.0,13.5952,1.0,1.0,3.0,5.0,12.0,18.0,26.0,35.0,68.0,116.0,0
0.0197462,1.0,1.0,1.0,10.0402,3.0,3.0,3.0,6.0,10.0,14.0,27.0,44.0,75.0,120.0,0
0.0197462,1.0,1.0,1.0,11.1218,4.0,5.0,5.0,6.0,9.0,15.0,25.0,46.0,80.0,118.0,0
0.0197462,2.0,1.0,1.0,12.197,3.0,4.0,5.0,8.0,9.0,13.0,26.0,46.0,80.0,119.0,0
0.0197462,2.0,3.0,1.0,13.9982,2.0,3.0,5.0,6.0,9.0,14.0,20.0,44.0,81.0,116.0,0
0.0197462,3.0,1.0,1.0,10.5327,1.0,1.0,1.0,3.0,9.0,13.0,19.0,45.0,81.0,119.0,0
0.0394922,2.0,1.0,1.0,10.0413,3.0,3.0,3.0,6.0,10.0,12.0,27.0,46.0,75.0,120.0,0
0.059238,3.0,2.0,1.0,10.7728,3.0,4.0,5.0,8.0,9.0,13.0,25.0,46.0,80.0,118.0,0
0.059238,2.0,1.0,1.0,10.1748,3.0,3.0,3.0,7.0,9.0,12.0,27.0,46.0,76.0,120.0,0
0.059238,2.0,1.0,1.0,10.4878,3.0,5.0,5.0,6.0,9.0,14.0,22.0,44.0,80.0,117.0,0
0.0197462,7.0,592.0,121.0,16.041,3.0,4.0,4.0,4.0,5.0,11.0,29.0,55.0,80.0,119.0,0
0.0197462,1.0,1.0,1.0,10.0098,2.0,4.0,4.0,4.0,6.0,11.0,29.0,56.0,80.0,119.0,0
0.0197462,1.0,1.0,1.0,11.1104,2.0,2.0,3.0,9.0,15.0,19.0,32.0,56.0,85.0,121.0,0
0.0394922,2.0,1.0,1.0,10.1672,4.0,4.0,4.0,4.0,6.0,12.0,29.0,55.0,80.0,119.0,0
0.0394922,2.0,1.0,1.0,11.8346,1.0,1.0,1.0,1.0,7.0,18.0,26.0,49.0,84.0,118.0,0
0.059238,2.0,1.0,2.0,10.7876,2.0,3.0,8.0,10.0,15.0,18.0,34.0,58.0,84.0,122.0,0
16.7399,8.0,8.0,138.0,10.5367,3.0,4.0,4.0,4.0,6.0,11.0,29.0,55.0,80.0,119.0,0
381.815,12.0,1.0,120.0,10.1245,5.0,8.0,10.0,13.0,15.0,16.0,33.0,58.0,84.0,125.0,0
0.0197462,1.0,1.0,1.0,11.3334,7.0,7.0,10.0,14.0,15.0,17.0,33.0,57.0,84.0,126.0,0
0.0197462,1.0,1.0,1.0,11.5262,3.0,4.0,6.0,12.0,15.0,23.0,36.0,56.0,84.0,124.0,0
0.0197462,2.0,1.0,1.0,10.8681,7.0,7.0,10.0,14.0,15.0,16.0,33.0,57.0,84.0,126.0,0
0.0197462,2.0,1.0,1.0,11.8358,1.0,1.0,1.0,9.0,14.0,25.0,43.0,54.0,81.0,124.0,0
0.0394922,2.0,1.0,1.0,10.2209,6.0,8.0,10.0,14.0,15.0,17.0,34.0,57.0,84.0,126.0,0
0.0394922,2.0,2.0,1.0,12.6778,1.0,1.0,2.0,5.0,14.0,28.0,35.0,57.0,89.0,125.0,0
0.059238,2.0,1.0,1.0,10.0566,4.0,8.0,9.0,14.0,15.0,17.0,34.0,57.0,84.0,126.0,0
2.42574,12.0,4.0,4084.0,12.0139,3.0,4.0,5.0,13.0,15.0,24.0,36.0,58.0,84.0,124.0,0
8.88527,12.0,1.0,4042.0,11.0595,4.0,4.0,5.0,13.0,15.0,24.0,36.0,58.0,84.0,124.0,0
199.762,10.0,21.0,2625.0,11.3972,3.0,5.0,9.0,13.0,15.0,17.0,35.0,58.0,84.0,126.0,0
371.13,11.0,5.0,4148.0,12.8222,2.0,4.0,12.0,13.0,15.0,17.0,34.0,57.0,84.0,126.0,0
412.812,10.0,1.0,692.0,0.0,6.0,7.0,9.0,14.0,15.0,16.0,33.0,58.0,84.0,126.0,0
755.825,11.0,2.0,381.0,11.1229,6.0,7.0,9.0,14.0,15.0,16.0,33.0,58.0,84.0,126.0,0
0.0197462,1.0,2.0,1.0,10.9168,4.0,12.0,12.0,14.0,16.0,26.0,45.0,56.0,82.0,126.0,0
0.0197462,1.0,1.0,1.0,10.9507,4.0,5.0,12.0,13.0,16.0,26.0,44.0,57.0,81.0,127.0,0
0.0197462,2.0,1.0,1.0,11.2648,5.0,6.0,12.0,13.0,16.0,26.0,45.0,57.0,81.0,127.0,0
0.0394922,2.0,1.0,1.0,10.5263,7.0,8.0,11.0,13.0,15.0,23.0,43.0,56.0,80.0,126.0,0
0.0394922,2.0,1.0,1.0,11.8255,1.0,2.0,4.0,6.0,18.0,28.0,35.0,56.0,85.0,123.0,0
0.0394922,3.0,1.0,1.0,10.417,1.0,2.0,3.0,6.0,19.0,28.0,36.0,56.0,85.0,123.0,0
0.059238,2.0,2.0,1.0,10.5376,8.0,10.0,12.0,13.0,15.0,23.0,43.0,56.0,81.0,126.0,0
0.059238,2.0,1.0,1.0,10.886,3.0,5.0,6.0,13.0,17.0,27.0,44.0,57.0,81.0,127.0,0
0.059238,3.0,1.0,1.0,10.0118,4.0,6.0,12.0,13.0,16.0,26.0,45.0,56.0,81.0,127.0,0
0.059238,3.0,1.0,1.0,10.1563,2.0,3.0,4.0,11.0,16.0,29.0,32.0,56.0,86.0,123.0,0
88.871,11.0,2027.0,8551.0,18.7564,1.0,9.0,9.0,12.0,15.0,29.0,34.0,55.0,84.0,127.0,0
7.39661,12.0,1.0,1698.0,10.5784,1.0,2.0,9.0,10.0,15.0,19.0,36.0,61.0,84.0,138.0,0
29.1746,12.0,2.0,3798.0,0.0,7.0,8.0,11.0,13.0,14.0,23.0,43.0,56.0,80.0,126.0,0
55.1136,8.0,413.0,7.0,0.0,7.0,8.0,11.0,13.0,14.0,23.0,43.0,56.0,80.0,126.0,0
242.418,12.0,336.0,11106.0,19.2125,2.0,3.0,10.0,11.0,15.0,29.0,34.0,55.0,86.0,126.0,0
236.467,9.0,21.0,1390.0,0.0,7.0,8.0,11.0,13.0,14.0,23.0,43.0,56.0,80.0,126.0,0
392.808,8.0,1.0,12.0,0.0,7.0,8.0,11.0,13.0,14.0,23.0,43.0,56.0,80.0,126.0,0
792.897,8.0,518.0,1.0,0.0,7.0,8.0,11.0,13.0,14.0,23.0,43.0,56.0,80.0,126.0,0
831.787,4.0,1.0,5.0,10.7023,6.0,7.0,9.0,12.0,14.0,23.0,36.0,60.0,84.0,136.0,0
845.17,2.0,1.0,3.0,10.7418,6.0,7.0,9.0,12.0,15.0,23.0,36.0,60.0,84.0,136.0,0
846.67,2.0,1.0,11.0,11.1804,6.0,7.0,9.0,12.0,15.0,23.0,36.0,60.0,84.0,136.0,0
848.173,3.0,2.0,1149.0,16.4725,6.0,7.0,9.0,12.0,15.0,23.0,36.0,60.0,84.0,136.0,0
851.187,2.0,1.0,790.0,12.1599,6.0,7.0,9.0,12.0,15.0,23.0,36.0,60.0,84.0,136.0,0
993.187,12.0,3.0,8450.0,13.1494,1.0,1.0,2.0,8.0,23.0,28.0,39.0,56.0,84.0,124.0,0
0.0197462,1.0,2.0,1.0,10.5718,2.0,3.0,3.0,9.0,14.0,18.0,37.0,60.0,80.0,140.0,0
0.0197462,1.0,1.0,1.0,10.6197,2.0,2.0,2.0,3.0,6.0,20.0,32.0,51.0,84.0,140.0,0
0.0197462,3.0,4.0,4.0,13.3742,1.0,1.0,1.0,3.0,5.0,18.0,27.0,51.0,87.0,146.0,0
0.0394922,2.0,4.0,1.0,11.2691,2.0,2.0,3.0,9.0,14.0,18.0,38.0,60.0,80.0,140.0,0
0.059238,7.0,1.0,1.0,10.0024,2.0,2.0,2.0,3.0,6.0,20.0,32.0,51.0,86.0,140.0,0
0.0197462,1.0,1.0,1.0,10.148,2.0,2.0,5.0,5.0,8.0,12.0,29.0,56.0,84.0,149.0,0
0.0394922,2.0,2.0,2.0,12.772,2.0,3.0,4.0,4.0,7.0,15.0,22.0,45.0,88.0,138.0,0
0.0197462,2.0,1.0,1.0,11.2921,3.0,3.0,5.0,6.0,9.0,12.0,27.0,55.0,84.0,147.0,0
0.0197462,2.0,2.0,1.0,11.3503,2.0,3.0,4.0,4.0,7.0,15.0,22.0,45.0,88.0,138.0,0
0.059238,2.0,1.0,1.0,10.6271,2.0,2.0,5.0,5.0,8.0,12.0,29.0,56.0,84.0,149.0,0
0.059238,2.0,1.0,1.0,11.3758,1.0,4.0,4.0,5.0,9.0,15.0,22.0,45.0,88.0,138.0,0
0.0789836,2.0,5.0,2.0,11.2389,1.0,2.0,4.0,7.0,9.0,16.0,22.0,48.0,86.0,141.0,0
1.92346,12.0,1.0,2586.0,13.8951,5.0,5.0,6.0,6.0,6.0,14.0,25.0,48.0,75.0,156.0,0
4.11117,12.0,3.0,234.0,11.0353,3.0,3.0,5.0,7.0,9.0,12.0,27.0,55.0,84.0,146.0,0
6.58253,12.0,1.0,368.0,10.6277,5.0,5.0,6.0,6.0,6.0,14.0,25.0,48.0,75.0,156.0,0
30.4146,12.0,1.0,1022.0,10.5448,3.0,3.0,5.0,6.0,9.0,12.0,27.0,55.0,84.0,146.0,0
0.059238,2.0,3.0,1.0,11.5473,5.0,6.0,6.0,6.0,6.0,14.0,26.0,48.0,75.0,157.0,0
0.0197462,1.0,1.0,1.0,10.1978,5.0,6.0,6.0,6.0,6.0,14.0,26.0,48.0,75.0,157.0,0
0.0197462,1.0,1.0,1.0,11.1424,3.0,4.0,4.0,9.0,11.0,12.0,27.0,42.0,85.0,155.0,0
0.0197462,2.0,1.0,1.0,10.7987,1.0,3.0,6.0,6.0,6.0,14.0,26.0,42.0,75.0,157.0,0
0.0197462,2.0,4.0,1.0,12.7292,3.0,4.0,4.0,7.0,9.0,17.0,26.0,38.0,85.0,151.0,0
0.0394922,2.0,3.0,2.0,11.888,2.0,3.0,4.0,8.0,10.0,18.0,26.0,40.0,87.0,151.0,0
0.0394922,3.0,1.0,1.0,10.2727,2.0,3.0,4.0,4.0,8.0,17.0,23.0,39.0,91.0,151.0,0
0.059238,2.0,1.0,1.0,11.5574,3.0,4.0,4.0,5.0,9.0,17.0,25.0,38.0,91.0,151.0,0
2.66842,12.0,1.0,1050.0,11.0437,5.0,5.0,6.0,6.0,6.0,14.0,25.0,48.0,75.0,156.0,0
0.0197462,1.0,1.0,1.0,10.027,4.0,4.0,5.0,8.0,11.0,12.0,27.0,42.0,86.0,156.0,0
0.0197462,1.0,1.0,1.0,11.2882,1.0,2.0,3.0,7.0,9.0,15.0,27.0,43.0,89.0,156.0,0
0.0197462,2.0,1.0,1.0,10.0535,3.0,4.0,5.0,7.0,11.0,12.0,27.0,42.0,86.0,156.0,0
0.0197462,2.0,2.0,2.0,11.8573,1.0,1.0,3.0,4.0,8.0,20.0,25.0,38.0,90.0,155.0,0
0.059238,2.0,2.0,1.0,11.1552,4.0,4.0,5.0,8.0,11.0,12.0,27.0,42.0,86.0,156.0,0
0.0394922,2.0,4.0,1.0,12.2736,4.0,5.0,8.0,9.0,10.0,13.0,27.0,50.0,78.0,157.0,0
0.0789836,2.0,1.0,1.0,10.0089,1.0,2.0,5.0,7.0,11.0,12.0,27.0,43.0,89.0,157.0,0
2.48631,12.0,2.0,1662.0,11.4091,1.0,1.0,2.0,2.0,8.0,18.0,22.0,38.0,87.0,156.0,0
0.0197462,1.0,1.0,1.0,10.4595,5.0,8.0,9.0,9.0,9.0,12.0,26.0,52.0,78.0,158.0,0
0.0197462,1.0,2.0,1.0,10.9457,4.0,7.0,9.0,9.0,9.0,12.0,25.0,52.0,78.0,158.0,0
0.0197462,2.0,1.0,1.0,11.2838,1.0,1.0,1.0,1.0,7.0,16.0,22.0,57.0,97.0,159.0,0
0.0197462,7.0,1.0,21.0,10.3351,3.0,6.0,9.0,9.0,9.0,12.0,24.0,52.0,77.0,158.0,0
0.0394922,2.0,1.0,2.0,11.9815,1.0,3.0,5.0,9.0,10.0,12.0,24.0,52.0,76.0,157.0,0
0.059238,2.0,1.0,1.0,10.7097,5.0,7.0,8.0,9.0,10.0,12.0,26.0,52.0,78.0,159.0,0
0.790264,12.0,1.0,1782.0,11.1663,5.0,6.0,8.0,9.0,10.0,13.0,27.0,52.0,78.0,159.0,0
31.0519,10.0,12.0,913.0,11.5724,5.0,6.0,8.0,9.0,10.0,13.0,27.0,52.0,78.0,159.0,0
406.995,11.0,1.0,4389.0,10.382,3.0,5.0,9.0,9.0,9.0,12.0,24.0,52.0,77.0,158.0,0
1366.66,12.0,1.0,10.0,10.1727,3.0,3.0,5.0,5.0,7.0,8.0,34.0,57.0,93.0,168.0,0
1.80349,6.0,167.0,6.0,14.058,4.0,7.0,13.0,16.0,18.0,26.0,39.0,69.0,94.0,164.0,0
0.0197462,1.0,2.0,1.0,11.0083,3.0,4.0,5.0,5.0,7.0,7.0,34.0,57.0,93.0,168.0,0
0.0197462,1.0,1.0,1.0,11.0821,9.0,10.0,16.0,18.0,21.0,28.0,38.0,69.0,94.0,163.0,0
0.0197462,2.0,2.0,1.0,10.5487,2.0,4.0,5.0,6.0,7.0,10.0,34.0,56.0,93.0,168.0,0
0.0197462,3.0,3.0,1.0,10.3803,4.0,4.0,13.0,16.0,18.0,28.0,39.0,69.0,94.0,164.0,0
0.0394922,3.0,1.0,1.0,10.0956,1.0,1.0,1.0,4.0,6.0,20.0,39.0,52.0,91.0,162.0,0
0.059238,2.0,1.0,1.0,10.3097,3.0,5.0,5.0,6.0,7.0,7.0,34.0,56.0,94.0,167.0,0
0.059238,4.0,10.0,2.0,11.3774,9.0,10.0,16.0,18.0,21.0,28.0,38.0,69.0,94.0,163.0,0
0.414699,9.0,1.0,17.0,10.8257,4.0,4.0,13.0,16.0,18.0,28.0,39.0,69.0,94.0,164.0,0
1.76354,5.0,2.0,1.0,10.0693,4.0,4.0,13.0,16.0,18.0,28.0,39.0,69.0,94.0,164.0,0
618.565,12.0,1.0,1016.0,10.5099,2.0,3.0,5.0,6.0,7.0,10.0,34.0,56.0,93.0,169.0,0
0.0197462,5.0,5373.0,9.0,25.1884,2.0,5.0,5.0,17.0,25.0,32.0,38.0,69.0,94.0,161.0,0
0.0197462,1.0,1.0,1.0,11.1476,9.0,10.0,16.0,18.0,21.0,28.0,38.0,70.0,94.0,163.0,0
0.13822,3.0,5.0,11.0,13.5649,4.0,4.0,10.0,11.0,14.0,28.0,53.0,63.0,96.0,165.0,0
0.0197462,2.0,55.0,21.0,18.2652,4.0,5.0,8.0,11.0,14.0,25.0,53.0,64.0,103.0,166.0,0
1.96349,2.0,15.0,1.0,10.169,9.0,9.0,17.0,18.0,21.0,30.0,38.0,70.0,94.0,163.0,0
0.0394922,2.0,2.0,3.0,13.8242,3.0,3.0,6.0,8.0,11.0,19.0,54.0,67.0,102.0,171.0,0
0.0987291,4.0,4.0,13.0,17.4202,3.0,5.0,7.0,10.0,14.0,19.0,54.0,66.0,103.0,169.0,0
0.0394922,6.0,1.0,1.0,10.0216,9.0,9.0,16.0,18.0,21.0,30.0,38.0,70.0,94.0,163.0,0
0.059238,2.0,1.0,1.0,10.0747,9.0,9.0,16.0,18.0,21.0,30.0,38.0,70.0,94.0,163.0,0
0.059238,4.0,6.0,16.0,20.0888,1.0,6.0,7.0,11.0,19.0,32.0,33.0,63.0,94.0,162.0,0
0.0789836,2.0,1.0,1.0,10.0277,9.0,9.0,16.0,18.0,21.0,30.0,38.0,70.0,94.0,163.0,0
0.0987291,2.0,1.0,4.0,11.1175,4.0,5.0,8.0,11.0,14.0,28.0,53.0,63.0,96.0,162.0,0
1.96349,6.0,76.0,61.0,20.6024,3.0,4.0,4.0,9.0,26.0,32.0,33.0,62.0,93.0,162.0,0
1.88345,6.0,222.0,63.0,21.4422,3.0,4.0,6.0,12.0,16.0,32.0,33.0,63.0,95.0,162.0,0
1.72362,2.0,6.0,1.0,10.2244,4.0,5.0,14.0,18.0,22.0,32.0,38.0,70.0,94.0,161.0,0
0.236951,3.0,1.0,7.0,10.4092,3.0,4.0,8.0,14.0,16.0,32.0,44.0,63.0,94.0,162.0,0
0.276446,4.0,1.0,1.0,10.0262,9.0,9.0,17.0,18.0,21.0,30.0,38.0,70.0,94.0,163.0,0
1.92346,5.0,4.0,57.0,18.4935,3.0,3.0,6.0,8.0,11.0,19.0,54.0,67.0,102.0,171.0,0
1.56412,3.0,1.0,1.0,10.02,4.0,5.0,14.0,18.0,22.0,32.0,38.0,70.0,94.0,161.0,0
1.84346,2.0,1.0,1.0,10.1566,9.0,9.0,17.0,18.0,21.0,30.0,38.0,70.0,94.0,163.0,0
3.5485,2.0,2.0,1.0,10.1828,3.0,4.0,4.0,9.0,26.0,32.0,33.0,62.0,93.0,162.0,0
5.244,4.0,8.0,21.0,11.0961,3.0,4.0,6.0,12.0,16.0,32.0,33.0,63.0,95.0,162.0,0
5.90495,5.0,8.0,1.0,10.0438,4.0,5.0,14.0,18.0,22.0,32.0,38.0,70.0,94.0,161.0,0
8.36197,7.0,84.0,292.0,12.6416,3.0,4.0,4.0,9.0,26.0,32.0,33.0,62.0,93.0,162.0,0
10.2088,8.0,1.0,402.0,10.3018,4.0,5.0,8.0,11.0,14.0,25.0,53.0,64.0,103.0,166.0,0
49.7034,10.0,1.0,217.0,10.3504,5.0,5.0,8.0,17.0,25.0,32.0,38.0,69.0,94.0,160.0,0
57.5567,12.0,44622.0,10606.0,39.3314,21.0,21.0,21.0,22.0,23.0,24.0,38.0,70.0,106.0,180.0,0
0.0197462,1.0,1.0,6.0,11.4821,1.0,1.0,1.0,23.0,23.0,25.0,36.0,66.0,108.0,186.0,0
0.0197462,2.0,3.0,21.0,17.4734,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
0.0197462,3.0,2.0,28.0,24.2985,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
0.0789836,4.0,19.0,24.0,20.5563,21.0,21.0,21.0,22.0,23.0,24.0,38.0,70.0,106.0,181.0,0
0.059238,3.0,1.0,21.0,18.8409,21.0,21.0,21.0,22.0,23.0,24.0,38.0,70.0,106.0,181.0,0
0.0987291,3.0,1.0,13.0,15.5979,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
0.0987291,4.0,3.0,21.0,19.438,21.0,21.0,21.0,22.0,23.0,24.0,38.0,70.0,106.0,181.0,0
0.375194,7.0,53.0,192.0,15.4473,21.0,21.0,21.0,22.0,23.0,24.0,38.0,70.0,106.0,180.0,0
2.12388,3.0,12.0,9.0,11.3143,21.0,21.0,21.0,22.0,23.0,24.0,38.0,70.0,106.0,181.0,0
4.11117,2.0,8.0,1.0,10.5185,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
4.76877,3.0,11.0,1.0,10.4355,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
4.91916,2.0,4.0,1.0,10.3494,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
4.70454,2.0,1.0,1.0,10.2213,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
5.46259,2.0,10.0,1.0,10.6651,21.0,21.0,21.0,22.0,23.0,24.0,38.0,70.0,106.0,180.0,0
5.13532,2.0,1.0,1.0,10.0959,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
5.41873,2.0,1.0,1.0,10.2255,21.0,21.0,21.0,22.0,23.0,24.0,38.0,70.0,106.0,181.0,0
5.59455,2.0,3.0,1.0,10.1558,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
5.81591,2.0,2.0,1.0,10.2932,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
6.12887,3.0,3.0,1.0,10.0465,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
6.65127,4.0,2.0,1.0,10.1925,21.0,21.0,21.0,22.0,22.0,24.0,39.0,70.0,106.0,180.0,0
188.725,12.0,3.0,4124.0,11.6388,21.0,21.0,21.0,22.0,23.0,24.0,38.0,71.0,106.0,181.0,0
363.957,12.0,1.0,1062.0,10.2671,1.0,1.0,1.0,3.0,12.0,31.0,34.0,66.0,114.0,186.0,0
725.615,11.0,1.0,663.0,10.5607,1.0,1.0,1.0,3.0,8.0,33.0,35.0,65.0,118.0,186.0,0
0.0197462,1.0,1.0,1.0,10.5786,2.0,4.0,5.0,8.0,10.0,13.0,39.0,68.0,117.0,185.0,0
0.0197462,1.0,1.0,1.0,10.9652,2.0,2.0,3.0,5.0,10.0,15.0,31.0,66.0,129.0,181.0,0
0.0197462,2.0,1.0,1.0,10.4754,4.0,5.0,6.0,7.0,10.0,12.0,39.0,66.0,117.0,185.0,0
0.0197462,2.0,1.0,1.0,11.1379,1.0,1.0,3.0,3.0,8.0,15.0,32.0,69.0,129.0,183.0,0
0.0394922,2.0,1.0,1.0,10.5009,4.0,6.0,7.0,7.0,10.0,12.0,40.0,68.0,118.0,185.0,0
0.0394922,2.0,1.0,1.0,11.6494,2.0,5.0,6.0,9.0,11.0,12.0,51.0,65.0,118.0,185.0,0
0.059238,2.0,1.0,1.0,10.1475,4.0,6.0,7.0,7.0,11.0,12.0,40.0,68.0,118.0,185.0,0
0.059238,2.0,1.0,1.0,11.6,2.0,2.0,4.0,5.0,10.0,15.0,31.0,65.0,128.0,181.0,0
0.0789836,2.0,1.0,1.0,10.2969,4.0,5.0,7.0,7.0,11.0,12.0,42.0,67.0,118.0,186.0,0
0.0789836,2.0,1.0,1.0,10.6471,1.0,2.0,6.0,9.0,10.0,13.0,52.0,65.0,121.0,182.0,0
1.80349,5.0,51.0,32.0,12.0281,12.0,12.0,13.0,16.0,20.0,29.0,39.0,62.0,121.0,191.0,0
0.059238,7.0,10.0,60.0,13.7927,2.0,3.0,5.0,9.0,26.0,31.0,43.0,71.0,126.0,194.0,0
0.0197462,1.0,1.0,1.0,10.0574,1.0,2.0,4.0,5.0,13.0,22.0,42.0,76.0,119.0,189.0,0
